time_us,pwm,w
0.06600,0,0.00000
0.06650,0,0.00000
0.06700,0,0.00000
0.06750,0,0.00000
0.06801,0,0.00000
0.06850,0,0.00000
0.06900,0,0.00000
0.06950,0,0.00000
0.07000,0,0.00000
0.07050,0,0.00000
0.07100,0,0.00000
0.07150,0,0.00000
0.07200,0,0.00000
0.07250,0,0.00000
0.07300,0,0.00000
0.07350,0,0.00000
0.07400,0,0.00000
0.07450,0,0.00000
0.07500,0,0.00000
0.07550,0,0.00000
0.07600,0,0.00000
0.07650,0,0.00000
0.07700,0,0.00000
0.07750,0,0.00000
0.07801,0,0.00000
0.07851,0,0.00000
0.07900,0,0.00000
0.07950,0,0.00000
0.08000,0,0.00000
0.08050,0,0.00000
0.08100,0,0.00000
0.08150,0,0.00000
0.08200,0,0.00000
0.08250,0,0.00000
0.08301,0,0.00000
0.08350,0,0.00000
0.08400,0,0.00000
0.08450,0,0.00000
0.08500,0,0.00000
0.08550,0,0.00000
0.08600,0,0.00000
0.08650,0,0.00000
0.08700,0,0.00000
0.08750,0,0.00000
0.08800,0,0.00000
0.08850,0,0.00000
0.08900,0,0.00000
0.08950,0,0.00000
0.09000,0,0.00000
0.09050,0,0.00000
0.09100,0,0.00000
0.09150,0,0.00000
0.09200,0,0.00000
0.09250,0,0.00000
0.09300,0,0.00000
0.09350,0,0.00000
0.09400,0,0.00000
0.09450,0,0.00000
0.09500,0,0.00000
0.09550,0,0.00000
0.09600,0,0.00000
0.09650,0,0.00000
0.09700,0,0.00000
0.09750,0,0.00000
0.09800,0,0.00000
0.09850,0,0.00000
0.09900,0,0.00000
0.09950,0,0.00000
0.10000,0,0.00000
0.10050,0,0.00000
0.10100,0,0.00000
0.10150,0,0.00000
0.10200,0,0.00000
0.10250,0,0.00000
0.10300,0,0.00000
0.10350,0,0.00000
0.10400,0,0.00000
0.10450,0,0.00000
0.10500,0,0.00000
0.10550,0,0.00000
0.10600,0,0.00000
0.10650,0,0.00000
0.10700,0,0.00000
0.10750,0,0.00000
0.10800,0,0.00000
0.10850,0,0.00000
0.10900,0,0.00000
0.10950,0,0.00000
0.11000,0,0.00000
0.11050,0,0.00000
0.11100,0,0.00000
0.11150,0,0.00000
0.11200,0,0.00000
0.11250,0,0.00000
0.11300,0,0.00000
0.11350,0,0.00000
0.11400,0,0.00000
0.11450,0,0.00000
0.11500,0,0.00000
0.11550,0,0.00000
0.11600,0,0.00000
0.11650,0,0.00000
0.11700,0,0.00000
0.11750,0,0.00000
0.11801,0,0.00000
0.11851,0,0.00000
0.11900,0,0.00000
0.11950,0,0.00000
0.12000,0,0.00000
0.12050,0,0.00000
0.12100,0,0.00000
0.12150,0,0.00000
0.12200,0,0.00000
0.12250,0,0.00000
0.12301,0,0.00000
0.12350,0,0.00000
0.12400,0,0.00000
0.12450,0,0.00000
0.12500,0,0.00000
0.12550,0,0.00000
0.12600,0,0.00000
0.12650,0,0.00000
0.12700,0,0.00000
0.12750,0,0.00000
0.12800,0,0.00000
0.12850,0,0.00000
0.12900,0,0.00000
0.12950,0,0.00000
0.13000,0,0.00000
0.13050,0,0.00000
0.13100,0,0.00000
0.13150,0,0.00000
0.13200,0,0.00000
0.13250,0,0.00000
0.13300,0,0.00000
0.13351,0,0.00000
0.13400,0,0.00000
0.13450,0,0.00000
0.13500,0,0.00000
0.13550,0,0.00000
0.13600,0,0.00000
0.13650,0,0.00000
0.13700,0,0.00000
0.13750,0,0.00000
0.13801,0,0.00000
0.13850,0,0.00000
0.13900,0,0.00000
0.13950,0,0.00000
0.14000,0,0.00000
0.14050,0,0.00000
0.14100,0,0.00000
0.14150,0,0.00000
0.14200,0,0.00000
0.14250,0,0.00000
0.14300,0,0.00000
0.14351,0,0.00000
0.14400,0,0.00000
0.14450,0,0.00000
0.14500,0,0.00000
0.14550,0,0.00000
0.14600,0,0.00000
0.14650,0,0.00000
0.14700,0,0.00000
0.14750,0,0.00000
0.14800,0,0.00000
0.14851,0,0.00000
0.14900,0,0.00000
0.14950,0,0.00000
0.15000,0,0.00000
0.15051,0,0.00000
0.15100,0,0.00000
0.15150,0,0.00000
0.15200,0,0.00000
0.15250,0,0.00000
0.15300,0,0.00000
0.15350,0,0.00000
0.15400,0,0.00000
0.15450,0,0.00000
0.15500,0,0.00000
0.15551,0,0.00000
0.15600,0,0.00000
0.15650,0,0.00000
0.15700,0,0.00000
0.15750,0,0.00000
0.15800,0,0.00000
0.15850,0,0.00000
0.15900,0,0.00000
0.15950,0,0.00000
0.16000,0,0.00000
0.16050,0,0.00000
0.16100,0,0.00000
0.16150,0,0.00000
0.16200,0,0.00000
0.16250,0,0.00000
0.16300,0,0.00000
0.16351,0,0.00000
0.16400,0,0.00000
0.16450,0,0.00000
0.16500,0,0.00000
0.16550,0,0.00000
0.16600,0,0.00000
0.16650,0,0.00000
0.16700,0,0.00000
0.16750,0,0.00000
0.16801,0,0.00000
0.16850,0,0.00000
0.16900,0,0.00000
0.16950,0,0.00000
0.17000,0,0.00000
0.17050,0,0.00000
0.17100,0,0.00000
0.17150,0,0.00000
0.17200,0,0.00000
0.17250,0,0.00000
0.17300,0,0.00000
0.17350,0,0.00000
0.17400,0,0.00000
0.17450,0,0.00000
0.17500,0,0.00000
0.17550,0,0.00000
0.17600,0,0.00000
0.17650,0,0.00000
0.17700,0,0.00000
0.17750,0,0.00000
0.17800,0,0.00000
0.17851,0,0.00000
0.17900,0,0.00000
0.17950,0,0.00000
0.18000,0,0.00000
0.18050,0,0.00000
0.18100,0,0.00000
0.18150,0,0.00000
0.18200,0,0.00000
0.18250,0,0.00000
0.18301,0,0.00000
0.18350,0,0.00000
0.18400,0,0.00000
0.18450,0,0.00000
0.18500,0,0.00000
0.18550,0,0.00000
0.18600,0,0.00000
0.18650,0,0.00000
0.18700,0,0.00000
0.18750,0,0.00000
0.18801,0,0.00000
0.18850,0,0.00000
0.18900,0,0.00000
0.18950,0,0.00000
0.19000,0,0.00000
0.19050,0,0.00000
0.19100,0,0.00000
0.19150,0,0.00000
0.19200,0,0.00000
0.19250,0,0.00000
0.19300,0,0.00000
0.19351,0,0.00000
0.19400,0,0.00000
0.19450,0,0.00000
0.19500,0,0.00000
0.19550,0,0.00000
0.19600,0,0.00000
0.19650,0,0.00000
0.19700,0,0.00000
0.19750,0,0.00000
0.19801,0,0.00000
0.19850,0,0.00000
0.19900,0,0.00000
0.19950,0,0.00000
0.20000,0,0.00000
0.20050,0,0.00000
0.20100,0,0.00000
0.20150,0,0.00000
0.20200,0,0.00000
0.20250,0,0.00000
0.20301,0,0.00000
0.20350,0,0.00000
0.20400,0,0.00000
0.20450,0,0.00000
0.20500,0,0.00000
0.20550,0,0.00000
0.20600,0,0.00000
0.20650,0,0.00000
0.20700,0,0.00000
0.20750,0,0.00000
0.20800,0,0.00000
0.20851,0,0.00000
0.20900,0,0.00000
0.20950,0,0.00000
0.21000,0,0.00000
0.21050,0,0.00000
0.21100,0,0.00000
0.21150,0,0.00000
0.21200,0,0.00000
0.21250,0,0.00000
0.21301,0,0.00000
0.21350,0,0.00000
0.21400,0,0.00000
0.21450,0,0.00000
0.21500,0,0.00000
0.21550,0,0.00000
0.21600,0,0.00000
0.21651,0,0.00000
0.21700,0,0.00000
0.21750,0,0.00000
0.21800,0,0.00000
0.21850,0,0.00000
0.21900,0,0.00000
0.21950,0,0.00000
0.22000,0,0.00000
0.22050,0,0.00000
0.22100,0,0.00000
0.22151,0,0.00000
0.22200,0,0.00000
0.22250,0,0.00000
0.22300,0,0.00000
0.22350,0,0.00000
0.22400,0,0.00000
0.22450,0,0.00000
0.22500,0,0.00000
0.22550,0,0.00000
0.22601,0,0.00000
0.22650,0,0.00000
0.22700,0,0.00000
0.22750,0,0.00000
0.22800,0,0.00000
0.22850,0,0.00000
0.22900,0,0.00000
0.22951,0,0.00000
0.23000,0,0.00000
0.23050,0,0.00000
0.23100,0,0.00000
0.23150,0,0.00000
0.23200,0,0.00000
0.23250,0,0.00000
0.23300,0,0.00000
0.23350,0,0.00000
0.23401,0,0.00000
0.23450,0,0.00000
0.23500,0,0.00000
0.23550,0,0.00000
0.23600,0,0.00000
0.23650,0,0.00000
0.23700,0,0.00000
0.23751,0,0.00000
0.23800,0,0.00000
0.23850,0,0.00000
0.23900,0,0.00000
0.23950,0,0.00000
0.24000,0,0.00000
0.24050,0,0.00000
0.24100,0,0.00000
0.24150,0,0.00000
0.24201,0,0.00000
0.24250,0,0.00000
0.24300,0,0.00000
0.24350,0,0.00000
0.24400,0,0.00000
0.24450,0,0.00000
0.24500,0,0.00000
0.24550,0,0.00000
0.24600,0,0.00000
0.24650,0,0.00000
0.24700,0,0.00000
0.24750,0,0.00000
0.24800,0,0.00000
0.24850,0,0.00000
0.24900,0,0.00000
0.24950,0,0.00000
0.25000,0,0.00000
0.25051,0,0.00000
0.25100,0,0.00000
0.25150,0,0.00000
0.25200,0,0.00000
0.25250,0,0.00000
0.25300,0,0.00000
0.25350,0,0.00000
0.25400,0,0.00000
0.25450,0,0.00000
0.25501,0,0.00000
0.25550,0,0.00000
0.25600,0,0.00000
0.25650,0,0.00000
0.25700,0,0.00000
0.25750,0,0.00000
0.25800,0,0.00000
0.25850,0,0.00000
0.25900,0,0.00000
0.25950,0,0.00000
0.26000,0,0.00000
0.26050,0,0.00000
0.26100,0,0.00000
0.26150,0,0.00000
0.26200,0,0.00000
0.26250,0,0.00000
0.26300,0,0.00000
0.26350,0,0.00000
0.26400,0,0.00000
0.26450,0,0.00000
0.26500,0,0.00000
0.26550,0,0.00000
0.26600,0,0.00000
0.26650,0,0.00000
0.26700,0,0.00000
0.26750,0,0.00000
0.26800,0,0.00000
0.26850,0,0.00000
0.26900,0,0.00000
0.26950,0,0.00000
0.27000,0,0.00000
0.27051,0,0.00000
0.27100,0,0.00000
0.27150,0,0.00000
0.27200,0,0.00000
0.27250,0,0.00000
0.27300,0,0.00000
0.27350,0,0.00000
0.27400,0,0.00000
0.27450,0,0.00000
0.27500,0,0.00000
0.27550,0,0.00000
0.27600,0,0.00000
0.27650,0,0.00000
0.27700,0,0.00000
0.27750,0,0.00000
0.27801,0,0.00000
0.27850,0,0.00000
0.27900,0,0.00000
0.27950,0,0.00000
0.28000,0,0.00000
0.28050,0,0.00000
0.28100,0,0.00000
0.28150,0,0.00000
0.28200,0,0.00000
0.28250,0,0.00000
0.28300,0,0.00000
0.28350,0,0.00000
0.28400,0,0.00000
0.28450,0,0.00000
0.28500,0,0.00000
0.28550,0,0.00000
0.28600,0,0.00000
0.28650,0,0.00000
0.28700,0,0.00000
0.28750,0,0.00000
0.28800,0,0.00000
0.28850,0,0.00000
0.28900,0,0.00000
0.28950,0,0.00000
0.29000,0,0.00000
0.29050,0,0.00000
0.29100,0,0.00000
0.29150,0,0.00000
0.29200,0,0.00000
0.29250,0,0.00000
0.29300,0,0.00000
0.29351,0,0.00000
0.29400,0,0.00000
0.29450,0,0.00000
0.29500,0,0.00000
0.29550,0,0.00000
0.29600,0,0.00000
0.29650,0,0.00000
0.29700,0,0.00000
0.29750,0,0.00000
0.29801,0,0.00000
0.29851,0,0.00000
0.29900,0,0.00000
0.29950,0,0.00000
0.30000,0,0.00000
0.30050,0,0.00000
0.30100,0,0.00000
0.30150,0,0.00000
0.30200,0,0.00000
0.30250,0,0.00000
0.30301,0,0.00000
0.30351,0,0.00000
0.30400,0,0.00000
0.30450,0,0.00000
0.30500,0,0.00000
0.30550,0,0.00000
0.30600,0,0.00000
0.30650,0,0.00000
0.30700,0,0.00000
0.30750,0,0.00000
0.30801,0,0.00000
0.30850,0,0.00000
0.30900,0,0.00000
0.30950,0,0.00000
0.31000,0,0.00000
0.31050,0,0.00000
0.31100,0,0.00000
0.31150,0,0.00000
0.31200,0,0.00000
0.31250,0,0.00000
0.31301,0,0.00000
0.31350,0,0.00000
0.31400,0,0.00000
0.31450,0,0.00000
0.31500,0,0.00000
0.31550,0,0.00000
0.31600,0,0.00000
0.31650,0,0.00000
0.31700,0,0.00000
0.31750,0,0.00000
0.31800,0,0.00000
0.31850,0,0.00000
0.31900,0,0.00000
0.31950,0,0.00000
0.32000,0,0.00000
0.32050,0,0.00000
0.32100,0,0.00000
0.32150,0,0.00000
0.32200,0,0.00000
0.32250,0,0.00000
0.32300,0,0.00000
0.32351,0,0.00000
0.32400,0,0.00000
0.32450,0,0.00000
0.32500,0,0.00000
0.32550,0,0.00000
0.32600,0,0.00000
0.32650,0,0.00000
0.32700,0,0.00000
0.32750,0,0.00000
0.32800,0,0.00000
0.32851,0,0.00000
0.32900,0,0.00000
0.32950,0,0.00000
0.33000,0,0.00000
0.33050,0,0.00000
0.33100,0,0.00000
0.33151,0,0.00000
0.33200,0,0.00000
0.33250,0,0.00000
0.33300,0,0.00000
0.33350,0,0.00000
0.33400,0,0.00000
0.33450,0,0.00000
0.33500,0,0.00000
0.33550,0,0.00000
0.33600,0,0.00000
0.33650,0,0.00000
0.33700,0,0.00000
0.33750,0,0.00000
0.33800,0,0.00000
0.33850,0,0.00000
0.33900,0,0.00000
0.33950,0,0.00000
0.34000,0,0.00000
0.34050,0,0.00000
0.34100,0,0.00000
0.34150,0,0.00000
0.34200,0,0.00000
0.34250,0,0.00000
0.34300,0,0.00000
0.34350,0,0.00000
0.34400,0,0.00000
0.34451,0,0.00000
0.34500,0,0.00000
0.34550,0,0.00000
0.34600,0,0.00000
0.34650,0,0.00000
0.34700,0,0.00000
0.34751,0,0.00000
0.34800,0,0.00000
0.34850,0,0.00000
0.34900,0,0.00000
0.34950,0,0.00000
0.35000,0,0.00000
0.35050,0,0.00000
0.35100,0,0.00000
0.35150,0,0.00000
0.35201,0,0.00000
0.35250,0,0.00000
0.35300,0,0.00000
0.35350,0,0.00000
0.35400,0,0.00000
0.35450,0,0.00000
0.35500,0,0.00000
0.35550,0,0.00000
0.35600,0,0.00000
0.35650,0,0.00000
0.35701,0,0.00000
0.35750,0,0.00000
0.35800,0,0.00000
0.35850,0,0.00000
0.35900,0,0.00000
0.35950,0,0.00000
0.36000,0,0.00000
0.36050,0,0.00000
0.36100,0,0.00000
0.36150,0,0.00000
0.36200,0,0.00000
0.36250,0,0.00000
0.36300,0,0.00000
0.36350,0,0.00000
0.36400,0,0.00000
0.36450,0,0.00000
0.36500,0,0.00000
0.36550,0,0.00000
0.36600,0,0.00000
0.36650,0,0.00000
0.36700,0,0.00000
0.36751,0,0.00000
0.36800,0,0.00000
0.36850,0,0.00000
0.36900,0,0.00000
0.36950,0,0.00000
0.37000,0,0.00000
0.37051,0,0.00000
0.37100,0,0.00000
0.37150,0,0.00000
0.37200,0,0.00000
0.37251,0,0.00000
0.37300,0,0.00000
0.37350,0,0.00000
0.37400,0,0.00000
0.37450,0,0.00000
0.37500,0,0.00000
0.37551,0,0.00000
0.37600,0,0.00000
0.37650,0,0.00000
0.37700,0,0.00000
0.37750,0,0.00000
0.37800,0,0.00000
0.37850,0,0.00000
0.37900,0,0.00000
0.37950,0,0.00000
0.38000,0,0.00000
0.38050,0,0.00000
0.38100,0,0.00000
0.38150,0,0.00000
0.38200,0,0.00000
0.38250,0,0.00000
0.38300,0,0.00000
0.38350,0,0.00000
0.38400,0,0.00000
0.38450,0,0.00000
0.38500,0,0.00000
0.38550,0,0.00000
0.38600,0,0.00000
0.38650,0,0.00000
0.38700,0,0.00000
0.38750,0,0.00000
0.38800,0,0.00000
0.38851,0,0.00000
0.38900,0,0.00000
0.38950,0,0.00000
0.39000,0,0.00000
0.39050,0,0.00000
0.39100,0,0.00000
0.39150,0,0.00000
0.39200,0,0.00000
0.39250,0,0.00000
0.39301,0,0.00000
0.39351,0,0.00000
0.39400,0,0.00000
0.39450,0,0.00000
0.39500,0,0.00000
0.39550,0,0.00000
0.39600,0,0.00000
0.39650,0,0.00000
0.39700,0,0.00000
0.39750,0,0.00000
0.39801,0,0.00000
0.39851,0,0.00000
0.39900,0,0.00000
0.39950,0,0.00000
0.40000,0,0.00000
0.40050,0,0.00000
0.40100,0,0.00000
0.40150,0,0.00000
0.40200,0,0.00000
0.40250,0,0.00000
0.40301,0,0.00000
0.40350,0,0.00000
0.40400,0,0.00000
0.40450,0,0.00000
0.40500,0,0.00000
0.40550,0,0.00000
0.40600,0,0.00000
0.40650,0,0.00000
0.40700,0,0.00000
0.40750,0,0.00000
0.40800,0,0.00000
0.40850,0,0.00000
0.40900,0,0.00000
0.40950,0,0.00000
0.41000,0,0.00000
0.41050,0,0.00000
0.41100,0,0.00000
0.41151,0,0.00000
0.41200,0,0.00000
0.41250,0,0.00000
0.41300,0,0.00000
0.41350,0,0.00000
0.41400,0,0.00000
0.41450,0,0.00000
0.41500,0,0.00000
0.41550,0,0.00000
0.41600,0,0.00000
0.41650,0,0.00000
0.41700,0,0.00000
0.41750,0,0.00000
0.41800,0,0.00000
0.41850,0,0.00000
0.41901,0,0.00000
0.41951,0,0.00000
0.42000,0,0.00000
0.42050,0,0.00000
0.42100,0,0.00000
0.42150,0,0.00000
0.42200,0,0.00000
0.42250,0,0.00000
0.42300,0,0.00000
0.42350,0,0.00000
0.42400,0,0.00000
0.42450,0,0.00000
0.42500,0,0.00000
0.42551,0,0.00000
0.42600,0,0.00000
0.42650,0,0.00000
0.42700,0,0.00000
0.42750,0,0.00000
0.42800,0,0.00000
0.42851,0,0.00000
0.42900,0,0.00000
0.42950,0,0.00000
0.43000,0,0.00000
0.43050,0,0.00000
0.43100,0,0.00000
0.43150,0,0.00000
0.43200,0,0.00000
0.43250,0,0.00000
0.43300,0,0.00000
0.43350,0,0.00000
0.43400,0,0.00000
0.43450,0,0.00000
0.43500,0,0.00000
0.43550,0,0.00000
0.43600,0,0.00000
0.43650,0,0.00000
0.43700,0,0.00000
0.43750,0,0.00000
0.43800,0,0.00000
0.43850,0,0.00000
0.43900,0,0.00000
0.43951,0,0.00000
0.44000,0,0.00000
0.44050,0,0.00000
0.44100,0,0.00000
0.44150,0,0.00000
0.44200,0,0.00000
0.44251,0,0.00000
0.44300,0,0.00000
0.44350,0,0.00000
0.44400,0,0.00000
0.44450,0,0.00000
0.44500,0,0.00000
0.44550,0,0.00000
0.44600,0,0.00000
0.44650,0,0.00000
0.44700,0,0.00000
0.44750,0,0.00000
0.44800,0,0.00000
0.44851,0,0.00000
0.44900,0,0.00000
0.44950,0,0.00000
0.45000,0,0.00000
0.45050,0,0.00000
0.45100,0,0.00000
0.45150,0,0.00000
0.45200,0,0.00000
0.45250,0,0.00000
0.45300,0,0.00000
0.45351,0,0.00000
0.45400,0,0.00000
0.45450,0,0.00000
0.45500,0,0.00000
0.45550,0,0.00000
0.45600,0,0.00000
0.45651,0,0.00000
0.45700,0,0.00000
0.45750,0,0.00000
0.45801,0,0.00000
0.45851,0,0.00000
0.45900,0,0.00000
0.45950,0,0.00000
0.46000,0,0.00000
0.46050,0,0.00000
0.46101,0,0.00000
0.46150,0,0.00000
0.46200,0,0.00000
0.46250,0,0.00000
0.46300,0,0.00000
0.46350,0,0.00000
0.46400,0,0.00000
0.46450,0,0.00000
0.46500,0,0.00000
0.46550,0,0.00000
0.46600,0,0.00000
0.46650,0,0.00000
0.46700,0,0.00000
0.46750,0,0.00000
0.46800,0,0.00000
0.46850,0,0.00000
0.46900,0,0.00000
0.46951,0,0.00000
0.47000,0,0.00000
0.47050,0,0.00000
0.47100,0,0.00000
0.47150,0,0.00000
0.47200,0,0.00000
0.47250,0,0.00000
0.47300,0,0.00000
0.47350,0,0.00000
0.47401,0,0.00000
0.47451,0,0.00000
0.47500,0,0.00000
0.47550,0,0.00000
0.47600,0,0.00000
0.47650,0,0.00000
0.47700,0,0.00000
0.47750,0,0.00000
0.47800,0,0.00000
0.47850,0,0.00000
0.47900,0,0.00000
0.47950,0,0.00000
0.48000,0,0.00000
0.48050,0,0.00000
0.48100,0,0.00000
0.48150,0,0.00000
0.48200,0,0.00000
0.48250,0,0.00000
0.48300,0,0.00000
0.48350,0,0.00000
0.48400,0,0.00000
0.48450,0,0.00000
0.48500,0,0.00000
0.48551,0,0.00000
0.48600,0,0.00000
0.48650,0,0.00000
0.48700,0,0.00000
0.48750,0,0.00000
0.48800,0,0.00000
0.48851,0,0.00000
0.48900,0,0.00000
0.48950,0,0.00000
0.49000,0,0.00000
0.49050,0,0.00000
0.49100,0,0.00000
0.49150,0,0.00000
0.49200,0,0.00000
0.49250,0,0.00000
0.49300,0,0.00000
0.49350,0,0.00000
0.49400,0,0.00000
0.49450,0,0.00000
0.49500,0,0.00000
0.49550,0,0.00000
0.49600,0,0.00000
0.49650,0,0.00000
0.49700,0,0.00000
0.49750,0,0.00000
0.49800,0,0.00000
0.49850,0,0.00000
0.49900,0,0.00000
0.49951,0,0.00000
0.50000,0,0.00000
0.50050,0,0.00000
0.50100,0,0.00000
0.50150,0,0.00000
0.50200,0,0.00000
0.50251,0,0.00000
0.50300,0,0.00000
0.50350,0,0.00000
0.50400,0,0.00000
0.50450,0,0.00000
0.50501,0,0.00000
0.50551,0,0.00000
0.50600,0,0.00000
0.50650,0,0.00000
0.50700,0,0.00000
0.50750,0,0.00000
0.50800,0,0.00000
0.50850,0,0.00000
0.50900,0,0.00000
0.50950,0,0.00000
0.51000,0,0.00000
0.51050,0,0.00000
0.51100,0,0.00000
0.51151,0,0.00000
0.51200,0,0.00000
0.51250,0,0.00000
0.51300,0,0.00000
0.51350,0,0.00000
0.51401,0,0.00000
0.51451,0,0.00000
0.51500,0,0.00000
0.51550,0,0.00000
0.51600,0,0.00000
0.51650,0,0.00000
0.51700,0,0.00000
0.51750,0,0.00000
0.51800,0,0.00000
0.51850,0,0.00000
0.51900,0,0.00000
0.51950,0,0.00000
0.52000,0,0.00000
0.52051,0,0.00000
0.52100,0,0.00000
0.52150,0,0.00000
0.52200,0,0.00000
0.52250,0,0.00000
0.52301,0,0.00000
0.52350,0,0.00000
0.52400,0,0.00000
0.52450,0,0.00000
0.52500,0,0.00000
0.52550,0,0.00000
0.52601,0,0.00000
0.52650,0,0.00000
0.52700,0,0.00000
0.52750,0,0.00000
0.52800,0,0.00000
0.52850,0,0.00000
0.52900,0,0.00000
0.52951,0,0.00000
0.53000,0,0.00000
0.53050,0,0.00000
0.53100,0,0.00000
0.53150,0,0.00000
0.53201,0,0.00000
0.53250,0,0.00000
0.53300,0,0.00000
0.53350,0,0.00000
0.53400,0,0.00000
0.53450,0,0.00000
0.53500,0,0.00000
0.53550,0,0.00000
0.53600,0,0.00000
0.53650,0,0.00000
0.53700,0,0.00000
0.53750,0,0.00000
0.53800,0,0.00000
0.53850,0,0.00000
0.53900,0,0.00000
0.53951,0,0.00000
0.54000,0,0.00000
0.54050,0,0.00000
0.54100,0,0.00000
0.54150,0,0.00000
0.54201,0,0.00000
0.54251,0,0.00000
0.54300,0,0.00000
0.54350,0,0.00000
0.54400,0,0.00000
0.54450,0,0.00000
0.54501,0,0.00000
0.54550,0,0.00000
0.54600,0,0.00000
0.54650,0,0.00000
0.54700,0,0.00000
0.54750,0,0.00000
0.54800,0,0.00000
0.54851,0,0.00000
0.54900,0,0.00000
0.54950,0,0.00000
0.55000,0,0.00000
0.55050,0,0.00000
0.55101,0,0.00000
0.55151,0,0.00000
0.55200,0,0.00000
0.55250,0,0.00000
0.55300,0,0.00000
0.55350,0,0.00000
0.55400,0,0.00000
0.55450,0,0.00000
0.55500,0,0.00000
0.55550,0,0.00000
0.55600,0,0.00000
0.55650,0,0.00000
0.55700,0,0.00000
0.55751,0,0.00000
0.55800,0,0.00000
0.55850,0,0.00000
0.55900,0,0.00000
0.55950,0,0.00000
0.56000,0,0.00000
0.56050,0,0.00000
0.56100,0,0.00000
0.56151,0,0.00000
0.56200,0,0.00000
0.56250,0,0.00000
0.56300,0,0.00000
0.56350,0,0.00000
0.56400,0,0.00000
0.56450,0,0.00000
0.56500,0,0.00000
0.56550,0,0.00000
0.56600,0,0.00000
0.56650,0,0.00000
0.56700,0,0.00000
0.56751,0,0.00000
0.56800,0,0.00000
0.56850,0,0.00000
0.56900,0,0.00000
0.56950,0,0.00000
0.57000,0,0.00000
0.57051,0,0.00000
0.57100,0,0.00000
0.57150,0,0.00000
0.57200,0,0.00000
0.57250,0,0.00000
0.57301,0,0.00000
0.57350,0,0.00000
0.57400,0,0.00000
0.57450,0,0.00000
0.57500,0,0.00000
0.57550,0,0.00000
0.57600,0,0.00000
0.57651,0,0.00000
0.57700,0,0.00000
0.57750,0,0.00000
0.57800,0,0.00000
0.57850,0,0.00000
0.57901,0,0.00000
0.57951,0,0.00000
0.58000,0,0.00000
0.58050,0,0.00000
0.58100,0,0.00000
0.58150,0,0.00000
0.58201,0,0.00000
